,fda_id,address,longitude,latitude
837,4338,"1020 NORTH HIGHWAY 7, PLEASANT HILL, MO 64080",-94.26122,38.799043
838,4339,"3245 EAST THOMAS ROAD, PHOENIX, AZ 85018",-112.0109908,33.4802672
839,4340,"2505 EAST AUSTIN BOULEVARD, NEVADA, MO 64772",-94.3229703,37.8361839
840,4341,"231 WEST CHESTNUT, MARIANNA, AR 72360",-90.76304,34.7745291
841,4342,"1000 EAST OLD WEST HIGHWAY, APACHE JUNCTION, AZ 85119",-111.535636,33.4077
842,4343,"863 VARNUM AVENUE, LOWELL, MA 01854",-71.3614596,42.6447968
843,4344,"110 HWY 6 WEST, TUPELO, MS 38802",-88.824617,34.2358584
844,4345,"1005 NORTH PEARL STREET, PAOLA, KS 66071",-94.8733172,38.5831481
845,4346,"5059 RAYMOND AVE., VERONA, MS 38879",-88.719939,34.1931517
846,4347,"628 EAST 4TH STREET, PUEBLO, CO 81001",-104.5986059,38.270697
847,4348,"773 MAPLE ROAD, LONGMEADOW, MA 01106",-72.5538788,42.0324811
848,4349,"408 FREDERICK RD, CATONSVILLE, MD 21228",-76.727058,39.273207
849,4350,"300 NORTH WASHINGTON STREET, MILLEDGEVILLE, IL 61051",-89.7688882,41.9622342
850,4351,"440 WEST MADISON STREET, HOUSTON, MS 38851",-89.0061355,33.8965326
851,4352,"1005 EAST MAIN STREET, TUPELO, MS 38804",-88.682063,34.2574756
852,4353,"12519 NORTHEAST 144TH STREET, KIRKLAND, WA 98034",-122.1734122,47.731076
853,4354,"11125 NORTH STATE HIGHWAY 7, CLIMAX SPRINGS, MO 65324",-93.0045185,38.1075466
854,4355,"825 BUCK CREEK ROAD, RICHTON, MS 39476",-89.0361274,31.3321154
855,4356,"7418 T P WHITE DRIVE, JACKSONVILLE, AR 72076",-92.0799177,34.9318699
856,4357,"6402 WEST GLENDALE AVENUE, GLENDALE, AZ 85301",-112.1977679,33.5387804
857,4358,"26783 US HIGHWAY 36, IDALIA, CO 80735",-102.2943491,39.7025031
858,4359,"501 EAST MAIN STREET, LINN, MO 65051",-91.8496897,38.484774
859,4360,"1763 HIGHWAY 50 EAST, LINN, MO 65051",-91.817352,38.465478
860,4361,"1044 CHICKASAWBA STREET, BLYTHEVILLE, AR 72315",-89.916288,35.929642
861,4362,"4401 SOUTH 7TH AVENUE, PHOENIX, AZ 85041",-112.0816541,33.4063443
862,4363,"4252 SOUTH 48TH STREET, PHOENIX, AZ 85040",-111.9787106,33.4076901
863,4364,"405 EAST MILL STREET, LIBERTY, MO 64068",-94.416368,39.244553
864,4365,"555 HIGHWAY 365, MAYFLOWER, AR 72106",-92.4207802,34.9699704
865,4366,"170 CONCORD ROAD, CHELMSFORD, MA 01824",-71.3505752,42.5681059
866,4367,"1100 SOUTH HANOVER STREET, BALTIMORE, MD 21230",-76.6157124,39.2763547
867,4368,"715 SOUTHWEST A STREET, BENTONVILLE, AR 72712",-94.2098752,36.3645138
868,4369,"925 WEST TULSA STREET, SILOAM SPRINGS, AR 72761",-94.550539,36.178298
869,4370,"7030 HWY 72, WALNUT, MS 38683",-88.8929569,34.9520342
870,4371,"601 SOUTH MORLEY, MOBERLY, MO 65270",-92.433839,39.4130853
871,4372,"4 GRANITE STREET, BRAINTREE, MA 02184",-71.031077,42.227833
872,4373,"101 EAST 3RD STREET, WRAY, CO 80758",-102.2219026,40.0790246
873,4374,"800 SOUTH QUINTARD AVENUE, ANNISTON, AL 36201",-85.8254098,33.6371285
874,4375,"2601 OAK GROVE ROAD, HATTIESBURG, MS 39402",-89.3733747,31.3080351
875,4376,"2100A 190 ROAD, GLEN ELDER, KS 67446",-98.320912,39.4370693
876,4377,"2044 STATE ROUTE 45 NORTH, MAYFIELD, KY 42066",-88.6432919,36.7702164
877,4378,"600 E HWY 24, MOBERLY, MO 65270",-92.4271493,39.4426177
878,4379,"701 6TH STREET, OSAWATOMIE, KS 66064",-94.95022,38.496828
879,4380,"705 NORTH HIGHWAY 59, ANDERSON, MO 64831",-94.4425315,36.6595937
880,4381,"202 ANGELA STREET, PAOLA, KS 66071",-94.859978,38.5718535
881,4382,"188 PRINCETON STREET, NORTH CHELMSFORD, MA 01863",-71.3745085,42.6318276
882,4383,"6923 HIGHWAY 63 SOUTH, HOUSTON, MO 65483",-91.9641522,37.3017108
883,4384,"1500 NORTH STATE ROUTE 7, PLEASANT HILL, MO 64080",-94.2626278,38.8053104
884,4385,"8302 WEST BUCKEYE ROAD, TOLLESON, AZ 85353",-112.23859,33.437966
885,4386,"3612 OLD BIRMINGHAM HIGHWAY, ANNISTON, AL 36201",-85.8734773,33.6455497
886,4387,"3043 HIGHWAY 50 WEST, LOOSE CREEK, MO 65054",-91.9332278,38.5010729
887,4388,"1 ALEXANDER CIRCLE, ROMEOVILLE, IL 60446",-88.08112,41.651265
888,4389,"1165 LIGHTWOOD ROAD, DEATSVILLE, AL 36022",-86.3249507,32.6508134
889,4390,"725 SOUTH SAM HOUSTON BOULEVARD, HOUSTON, MO 65483",-91.9564658,37.3219694
890,4391,"800 SOUTH FRANKLIN STREET, HOLBROOK, MA 02343",-71.0105327,42.1292436
891,4392,"78 UNION STREET, HOLBROOK, MA 02343",-71.0118548,42.1549241
892,4393,"1067 NORTH WASHINGTON STREET, FORREST CITY, AR 72335",-90.7872781,35.0198015
893,4394,"1838 BLACK ROCK TURNPIKE, FAIRFIELD, CT 06825",-73.2466837,41.1804639
894,4395,"1191 WEST KANSAS STREET, LIBERTY, MO 64068",-94.4418651,39.243871
895,4396,"553 MASSACHUSETTS AVENUE, ACTON, MA 01720",-71.472634,42.476303
896,4397,"2614 SOUTH WINTERSBURG ROAD, TONOPAH, AZ 85354",-112.8687595,33.422505
897,4398,"346 SOUTH STATE ROUTE 291, LIBERTY, MO 64068",-94.4412794,39.2415181
898,4399,"517 HIGHWAY 49 EAST, WEBB, MS 38966",-90.3442576,33.9473356
899,4400,"2830 EDWARDS STREET, HATTIESBURG, MS 39401",-89.286974,31.282579
900,4401,"3000 NORTH ARIZONA AVENUE, CHANDLER, AZ 85225",-111.8424653,33.3500648
901,4402,"5621 WESTERN AVE., KNOXVILLE, TN 37921",-84.0129995,35.9790194
902,4403,"215 W. PARK AVE., GREENWOOD, MS 38930",-90.1921489,33.5312813
903,4404,"835 BARNES CROSSING ROAD, TUPELO, MS 38804",-88.7043514,34.3155283
904,4405,"310 SOUTH MAIN ST SUITE A, BERRYVILLE, AR 72616",-93.5661361,36.362392
905,4406,"5400 HIGHWAY 78 W STE 2, JASPER, AL 35501",-87.26854,33.8482612
906,4407,"901 HARDY STREET, HATTIESBURG, MS 39401",-89.304277,31.325059
907,4408,"150 LEGION ROAD, WEST MEMPHIS, AR 72301",-90.1334365,35.1443476
908,4409,"15800 BOUNDARY DRIVE, ASHLAND, MS 38603",-89.1883952,34.8323952
909,4410,"1208 MARK TWAIN AVENUE, HANNIBAL, MO 63401",-91.3683666,39.7140693
910,4411,"301 N PEARL ST, MILAN, MO 63556",-93.1174254,40.2041608
911,4412,"6830 BALTIMORE ANNAPOLIS BOULEVARD BLVD, LINTHICUM HEIGHTS, MD 21090",-76.6428025,39.2209678
912,4413,"HIGHWAYS 61 & 136, ALEXANDRIA, MO 63430",-91.4690832,40.3643325
913,4414,"1300 EAST MAIN STREET, LINN, MO 65051",-91.8361126,38.474928
914,4415,"144 MAIN STREET, WARE, MA 01082",-72.2430427,42.2606377
915,4416,"1802 SOUTH MORLEY STREET, MOBERLY, MO 65270",-92.4349066,39.392525
916,4417,"139 SOUTH SAGE AVENUE, MOBILE, AL 36606",-88.114295,30.683357
917,4418,"1902 FALLS BOULEVARD NORTH, WYNNE, AR 72396",-90.7816313,35.2457049
918,4419,"2258 AIRPORT BOULEVARD, MOBILE, AL 36606",-88.094548,30.6766981
919,4420,"1000 MORNINGSIDE STREET, CONWAY, AR 72034",-92.4661067,35.0927577
920,4421,"2101 NORTH HIGHWAY 7, PLEASANT HILL, MO 64080",-94.2650403,38.8142086
921,4422,"4050 ERWIN HIGHWAY, AFTON, TN 37616",-82.717533,36.151293
922,4423,"1000 SOUTH CHARLES STREET, BALTIMORE, MD 21230",-76.6147495,39.277647
923,4424,"123 SOUTH PAINTER AVENUE SUITE B, OZARK, AL 36360",-85.6422052,31.4578501
924,4425,"1414 EAST BROADWAY, WEST MEMPHIS, AR 72301",-90.1673638,35.1464842
925,4426,"101 WEST OUTER RD, EOLIA, MO 63344",-91.0127294,39.2321811
926,4427,"131 WEST PINE STREET, WARRENSBURG, MO 64093",-93.7419352,38.7636571
927,4428,"3400 NORTH WASHINGTON STREET, FORREST CITY, AR 72335",-90.790632,35.0435741
928,4429,"6766 WEST ANDREW JOHNSON  PARKWAY, MOSHEIM, TN 37818",-82.9344155,36.1865201
929,4430,"2415 EAST MALONE AVENUE, MINER, MO 63801",-89.5450987,36.8890983
930,4431,"300 SOUTH PEARL STREET, CARTHAGE, MS 39051",-89.5343989,32.734758
931,4432,"103 N MAIN ST, BRECKENRIDGE, CO 80424-9999",-106.0461625,39.4824554
932,4433,"475 LINCOLN STREET, WORCESTER, MA 01605",-71.7778214,42.2930143
933,4434,"550 SOUTH ARCHUSA, QUITMAN, MS 39355",-88.7290841,32.0314474
934,4435,"53381 COMMERCIAL DRIVE, MILAN, MO 63556",-93.125209,40.2022408
935,4436,"114 MAIN STREET, WAYLAND, MA 01778",-71.3648576,42.3206046
936,4437,"15590 NORTH STATE HIGHWAY 21, CADET, MO 63630",-90.7624093,38.0047812
937,4438,"14345 HIGHWAY 62 EAST, HENDERSON, AR 72544",-92.1707753,36.3837536
938,4439,"712 SOUTH MAGUIRE, WARRENSBURG, MO 64093",-93.736491,38.753663
939,4440,"8222 HWY 49 N, BROOKLAND, AR 72417",-90.5875911,35.912006
940,4441,"211 EAST RACE AVENUE, SEARCY, AR 72143",-91.7359817,35.2507652
941,4442,"1450 SOUTHFORD ROAD, SOUTHBURY, CT 06488-4422",-73.1624166,41.4639906
942,4443,"2161 EAST REPUBLIC COURT, SPRINGFIELD, MO 65804",-93.2536259,37.1410837
943,4444,"4060 CANE RUN ROAD, LOUISVILLE, KY 40216",-85.8308226,38.2047429
944,4445,"2181 LAKE AVENUE, EASTLAKE, CO 80221-3803",-104.961695,39.9235006
945,4446,"9887 US HIGHWAY 411, ODENVILLE, AL 35120",-86.4470803,33.6365297
946,4447,"9975 WADSWORTH PARKWAY, UNIT H2, WESTMINSTER, CO 80021-0000",-105.0962326,39.876004
947,4448,"42 DOWNEAST HIGHWAY, ELLSWORTH, ME 04605",-68.4001978,44.5306668
948,4449,"12245 US 231 AND 431 NORTH, MERIDIANVILLE, AL 35759",-86.571834,34.8696086
949,4450,"100 SAINT LOUIS AVENUE, VALLEY PARK, MO 63088",-90.490548,38.5501688
950,4451,"7183 U S HIGHWAY 98, HATTIESBURG, MS 39402",-89.379522,31.3185314
951,4452,"1600 EAST RACE AVENUE, SEARCY, AR 72143",-91.7183725,35.2510095
952,4453,"912 SOUTH MAIN STREET, ST CHARLES, MO 63301",-90.4844449,38.774491
953,4454,"2200 WEST ASH STREET SUITE 101, COLUMBIA, MO 65203",-92.3721603,38.9573383
954,4455,"906 INGRAM BLVD., WEST MEMPHIS, AR 72301",-90.1577421,35.1560006
955,4456,"815 4TH STREET WEST, SYLACAUGA, AL 35150",-86.2626487,33.1728262
956,4457,"515 NORTH SENECA STREET, WICHITA, KS 67203",-97.3534548,37.6903552
957,4458,"9 WEST HIGHWAY 6, GREEN CITY, MO 63545",-92.9553295,40.2598604
958,4459,"90 SOUTH IRONWOOD DRIVE, APACHE JUNCTION, AZ 85220",-111.5636545,33.4144286
959,4460,"NORTH HIGHWAY 61, ALEXANDRIA, MO 63430",-91.4822217,40.3644546
960,4461,"19552 E MAIN ST, PARKER, CO 80138-7376",-104.7626368,39.5183328
961,4462,"3200 BOB WALLACE AVENUE SOUTHWEST, HUNTSVILLE, AL 35805",-86.609634,34.711817
962,4463,"107 WEST ROW STREET, JAMESTOWN, MO 65046",-92.4812903,38.7655141
963,4464,"305 N MAGUIRE, WARRENSBURG, MO 64093",-93.7356793,38.765036
964,4465,"3046 INDIANA AVENUE, SUITE P, VICKSBURG, MS 39180",-90.8646622,32.3294219
965,4466,"3502 EAST NETTLETON AVENUE, JONESBORO, AR 72401",-90.661815,35.828835
966,4467,"900 SOUTH COMMERCIAL STREET, HARRISONVILLE, MO 64701",-94.358095,38.649559
967,4468,"3120 BOB WALLACE AVE SW, HUNTSVILLE, AL 35805",-86.6085022,34.7121037
968,4469,"13484 185TH AVENUE NORTH WEST, ELK RIVER, MN 55330",-93.610484,45.3069587
969,4470,"1724 CAPPS ROAD, HARRISON, AR 72601",-93.1307272,36.2337439
970,4471,"402 SOUTH MORLEY STREET, MOBERLY, MO 65270",-92.4334769,39.4152631
971,4472,"15310 SOUTH 169 HIGHWAY, OLATHE, KS 66061",-94.8149972,38.8422486
972,4473,"435 NORTH MURRAY BOULEVARD, COLORADO SPRINGS, CO 80916",-104.7476725,38.8383967
973,4474,"2010 NORTH MAIN STREET, SIKESTON, MO 63801",-89.6080211,36.9144324
974,4475,"30028 HWY 278 WEST, NETTLETON, MS 38858",-88.6222567,33.9962005
975,4476,"116 HIGH STREET, HOLYOKE, MA 01040",-72.6058628,42.2088515
976,4477,"1301 WEST CHAMBERS DRIVE, BOONEVILLE, MS 38829",-88.5848158,34.6833253
977,4478,"901 EAST INDIAN SCHOOL ROAD, PHOENIX, AZ 85014",-112.062645,33.494456
978,4479,"465 GREAT ROAD, ACTON, MA 01720",-71.4253041,42.5137036
979,4480,"5928 WEST GLENDALE AVENUE, GLENDALE, AZ 85301",-112.1878653,33.5388363
980,4481,"2925 WEST SUPERSTITION BOULEVARD, APACHE JUNCTION, AZ 85120",-111.5776759,33.4219928
981,4482,"18172 HIGHWAY 169, COSBY, MO 64436",-94.762276,39.864424
982,4483,"442 SOUTH JOHNSON STREET, KAHOKA, MO 63445",-91.7194459,40.4237383
983,4484,"5106 HIGHWAY 26 WEST, LUCEDALE, MS 39452",-88.804991,30.8719009
984,4485,"207 HIGHWAY 50 WEST, TIPTON, MO 65081",-92.7814168,38.6520634
985,4486,"1021 WEST BUCHANAN STREET, CALIFORNIA, MO 65018",-92.5803189,38.628955
986,4487,"6501 HIGHWAY 45 BYPASS, MERIDIAN, MS 39301",-88.6890722,32.2439087
987,4488,"283 SOUTH BOLINGBROOK DRIVE, BOLINGBROOK, IL 60440",-88.0703393,41.691627
988,4489,"626 HIGHWAY 98 EAST, COLUMBIA, MS 39429",-89.8234238,31.236408
989,4490,"1447 STATE HIGHWAY 248 SUITE J, BRANSON, MO 65615",-93.2420987,36.6625959
990,4491,"2101 CLAY STREET, VICKSBURG, MS 39183",-90.8662483,32.3490493
991,4492,"2928 HIKES LANE, LOUISVILLE, KY 40218",-85.640894,38.210635
992,4493,"506 WEST ROSE AVENUE, CRANE, MO 65633",-93.5769854,36.9104296
993,4494,"3927 GOVERNMENT BOULEVARD, SUITE A, MOBILE, AL 36693",-88.1381505,30.6385469
994,4495,"404 SOUTH PROSPECT STREET, COLORADO SPRINGS, CO 80903-3751",-104.8109037,38.8275302
995,4496,"505 MARTIN STREET NORTH, PELL CITY, AL 35125",-86.2826887,33.593356
996,4497,"600 NORTH MORGAN STREET, MORGANFIELD, KY 42437",-87.9095264,37.6895083
997,4498,"1200 N. DIVISION STREET, FORREST CITY, AR 72335",-90.7897639,35.0200966
998,4499,"4276 HIGHWAY 15, LOUIN, MS 39338",-89.2596722,32.0781886
999,4500,"1000 LURLEEN WALLACE BOULEVARD, NORTHPORT, AL 35476",-87.5766396,33.2246153
1000,4501,"12980 LONGVIEW ESTATES, BERRY, AL 35546",-87.6305492,33.4733323
1001,4502,"548 MAIN STREET, CROMWELL, CT 06416",-72.6538865,41.6186637
1002,4503,"18  EAST THOMPSON   LANE, NASHVILLE, TN 37211",-86.71992,36.115346
1003,4504,"127 NORTH 4TH STREET, LEOTI, KS 67861",-101.358278,38.4943702
1004,4505,"160 NORTH MAIN, DE VALLS BLUFF, AR 72041",-91.4580669,34.7859235
1005,4506,"402 NORTH MASON STREET, CARROLLTON, MO 64633",-93.4865797,39.363343
1006,4507,"600 CENTER STREET, BISMARCK, MO 63624",-90.6206934,37.7714566
1007,4508,"917 EAST ELM STREET, MARSTON, MO 63873",-89.5976977,36.5182443
1008,4509,"6955 THEODORE DAWES ROAD, THEODORE, AL 36582",-88.2053872,30.558803
1009,4510,"2030 EAST COUNTY LINE ROAD UNIT F, HIGHLANDS RANCH, CO 80126-0000",-104.9619679,39.5650527
1010,4511,"1008 NORTH ROCK STREET, SHERIDAN, AR 72150",-92.3989216,34.300265
1011,4512,"3700 CLOVERDALE ROAD, FLORENCE, AL 35633",-87.6912256,34.8590091
1012,4513,"1700 HIGHWAY NORTH, BISMARCK, MO 63624",-79.2520718,39.2339322
1013,4514,"354 SHARPS CHAPEL ROAD, NEW TAZEWELL, TN 37825",-83.748994,36.356455
1014,4515,"1107 EAST BELL ROAD SUITE 7, PHOENIX, AZ 85022",-112.0576737,33.6395262
1015,4516,"15 HANOVER PIKE, REISTERSTOWN, MD 21136",-76.8350835,39.5137026
1016,4517,"3185 WEST APACHE TRAIL, APACHE JUNCTION, AZ 85220",-111.5633849,33.415061
1017,4518,"2210 NORTH WAHSATCH AVENUE, COLORADO SPRINGS, CO 80907-0000",-104.8171858,38.8643705
1018,4519,"2413 HIGHWAY 589, HATTIESBURG, MS 39402",-89.4663958,31.2698651
1019,4520,"385 CROSSING DRIVE, LAFAYETTE, CO 80026",-105.1006691,40.0012249
1020,4521,"103 WEST DONALD STREET, QUITMAN, MS 39355",-88.729747,32.0384261
1021,4522,"1328 STADIUM BOULEVARD, JONESBORO, AR 72401",-90.6678547,35.8290883
1022,4523,"104 BELMONT STREET, WORCESTER, MA 01605",-71.7925949,42.2716799
1023,4524,"2077 NORTH STATE HIGHWAY 83, FRANKTOWN, CO 80116",-104.7535343,39.3920075
1024,4525,"331 WEST HIGHWAY 50, TIPTON, MO 65081",-92.7860423,38.6532237
1025,4526,"2110 NORTH WASHINGTON STREET, FORREST CITY, AR 72335",-90.7888517,35.0296555
1026,4527,"1797  ROANE STATE  HIGHWAY, HARRIMAN, TN 37748",-84.5445354,35.8922312
1027,4528,"16824 HIGHWAY 99, LYNNWOOD, WA 98037",-122.2962746,47.8457738
1028,4529,"111 RIVERSIDE DRIVE, OMAK, WA 98841",-119.5256425,48.4155689
1029,4530,"33 SGT PRENTISS DR. STE. 3, NATCHEZ, MS 39120",-91.3813115,31.5335143
1030,4531,"1312 NATIONAL HIGHWAY, CUMBERLAND, MD 21502",-78.8473699,39.6371181
1031,4532,"1001 CAPRICE DRIVE, CASTLE ROCK, CO 80109-0000",-104.8639194,39.3805216
1032,4533,"8035 SNOUFFER SCHOOL ROAD, SUITE J, GAITHERSBURG, MD 20879",-77.1628092,39.1611449
1033,4534,"3501 WEST BETHANY HOME ROAD, PHOENIX, AZ 85019",-112.1347105,33.523535
1034,4535,"2103 EAST 151ST STREET, OLATHE, KS 66062",-94.7813743,38.854106
1035,4536,"HIGHWAY 61 AND 136, ALEXANDRIA, MO 63430",-91.4818722,40.3644365
1036,4537,"1065 SABATTUS STREET, LEWISTON, ME 04240",-70.154459,44.100363
1037,4538,"2 MAIN STREET, BLACKSTONE, MA 01504",-71.5279751,42.0158911
1038,4539,"22691 EAST AURORA PARKWAY UNIT B-1, AURORA, CO 80016",-104.7239464,39.5755968
1039,4540,"9680 OLIVE BOULEVARD, SAINT LOUIS, MO 63132",-90.389482,38.67288
1040,4541,"6541 NORTH COSBY AVENUE, KANSAS CITY, MO 64151",-94.6462985,39.2126766
1041,4542,"9471 HIGHWAY 36, HUNNEWELL, MO 63443",-91.8572137,39.6716262
1042,4543,"463 NORTH CAMP MEADE ROAD, LINTHICUM HEIGHTS, MD 21090",-76.6549949,39.2011143
1043,4544,"740 SOUTH ASH STREET, BUFFALO, MO 65622",-93.1043343,37.637091
1044,4545,"4367 HOLLINS FERRY ROAD, SUITE #1, HALETHORPE, MD 21227",-76.6603646,39.2374974
1045,4546,"20526 MILWAUKEE AVENUE, DEERFIELD, IL 60015",-87.9180929,42.1590403
1046,4547,"5435 CAIRO RD, PADUCAH, KY 42001-0000",-88.6929679,37.0962907
1047,4548,"113 US HIGHWAY 63 WEST, MARKED TREE, AR 72365",-90.4385578,35.5279038
1048,4549,"2307 HAMMONDS FERRY ROAD, HALETHORPE, MD 21227",-76.6639195,39.2496194
1049,4550,"10135 LOTT ROAD, WILMER, AL 36587",-88.278432,30.902329
1050,4551,"55 STATE HIGHWAY M, ELKLAND, MO 65644",-93.0423527,37.5157663
1051,4552,"221 NORTH MAPLE AVENUE, MOUNTAIN GROVE, MO 65711",-92.2644949,37.1298906
1052,4553,"741 HIGHWAY E, NORWOOD, MO 65717",-92.3932583,37.1824067
1053,4554,"12 TURNER STREET, WAYNESBORO, MS 39367",-88.6436965,31.6529236
1054,4555,"14551 HIGHWAY 16 EAST, SUITE #2, FAIRFIELD BAY, AR 72088",-92.2620566,35.6285
1055,4556,"1205 NORTH HIGHWAY 13, COLLINS, MO 64738",-93.6253768,37.8884322
1056,4557,"4143 WEST MAIN STREET SUITE 5, DOTHAN, AL 36305",-85.4543809,31.233768
1057,4558,"7051 N 7TH ST, PHOENIX, AZ 85020",-112.0648114,33.5402306
1058,4559,"101 NORTH 2ND STREET, CLINTON, MO 64735",-93.7740298,38.3707477
1059,4560,"1620 NORTH PINAL AVENUE, CASA GRANDE, AZ 85122",-111.7569699,32.8944819
1060,4561,"303 WEST MAIN AVENUE, LUMBERTON, MS 39455",-89.452931,31.001267
1061,4562,"14505 COUNTY LINE ROAD, MUSCLE SHOALS, AL 35661",-87.5289116,34.785479
1062,4563,"242 SPENCER AVENUE, CHELSEA, MA 02150",-71.0202527,42.4007692
1063,4564,"4727 WEST CLEARWATER AVENUE, KENNEWICK, WA 99336",-119.1843268,46.2121002
1064,4565,"3502 WEST GREENWAY ROAD SUITE 19, PHOENIX, AZ 85053",-112.1342392,33.6258282
1065,4566,"85 MAIN STREET, READING, MA 01867",-71.1034297,42.5058724
1066,4567,"197 HAYWOOD LANE, NASHVILLE, TN 37211",-86.6934969,36.06914
1067,4568,"6899 HIGHWAY 66, LESLIE, AR 72645",-92.712642,35.696396
1068,4569,"5318 AL HIGHWAY 79 SOUTH, GUNTERSVILLE, AL 35976",-86.35362,34.29505
1069,4570,"1230 WASHINGTON ST, CHILLICOTHE, MO 64601",-93.5527158,39.7744651
1070,4571,"8216 ARCHER AVENUE, WILLOW SPRINGS, IL 60480",-87.861033,41.741138
1071,4572,"107 FINA AVENUE, SAINT ROBERT, MO 65584",-92.1409245,37.8226912
1072,4573,"3165 S 2ND ST, LOUISVILLE, KY 40208",-85.7613713,38.2025646
1073,4574,"134 HIGHWAY 14 W, LEAD HILL, AR 72644",-92.911467,36.417178
1074,4575,"410 HIGHWAY 80 EAST, CLINTON, MS 39056",-90.320553,32.333098
1075,4576,"12314 NATURAL BRIDGE RD, BRIDGETON, MO 63044",-90.4222814,38.7554559
1076,4577,"312 JENNY WASHINGTON STREET, PACE, MS 38764",-90.8566436,33.7927182
1077,4578,"119 WEST RAILROAD STREET, LONG BEACH, MS 39560",-89.1528355,30.3503703
1078,4579,"3665 SOUTH FEDERAL BOULEVARD, SHERIDAN, CO 80110",-105.0257887,39.6499736
1079,4580,"126 COLLEGE AVENUE, WATERVILLE, ME 04901",-69.6238037,44.5671911
1080,4581,"50  WESTERN AVENUE, AUGUSTA, ME 04330",-69.7849867,44.310749
1081,4582,"604 HIGHWAY 463 SOUTH, TRUMANN, AR 72472",-90.5250702,35.6799818
1082,4583,"1080 MAIDEN CHOICE LANE, BALTIMORE, MD 21227",-76.6961169,39.2609812
1083,4584,"5694 HIGHWAY 431 SOUTH, BROWNSBORO, AL 35741",-86.5018126,34.6877221
1084,4585,"282 MERRIMAC STREET, NEWBURYPORT, MA 01950",-70.8810143,42.8193266
1085,4586,"3738 EAST THOMAS ROAD, PHOENIX, AZ 85018",-112.0001268,33.4807927
1086,4587,"550 SKYLINE DRIVE, CONWAY, AR 72032",-92.4330183,35.1120475
1087,4588,"3006 NORTH CHESTNUT STREET, COLORADO SPRINGS, CO 80907",-104.836223,38.876696
1088,4589,"1402 SOUTH BRUNDIDGE STREET, TROY, AL 36081",-85.9641211,31.7872548
1089,4590,"640 EAST SOUTH STREET, OZARK, MO 65721",-93.201557,37.0041065
1090,4591,"300 ICHORD AVENUE, WAYNESVILLE, MO 65583",-92.2226809,37.8056664
1091,4592,"10166 LORRAINE ROAD, GULFPORT, MS 39503",-89.03052,30.432235
1092,4593,"155 SHELBY SPEIGHTS DRIVE, PURVIS, MS 39475",-89.4173018,31.1433793
1093,4594,"1300 LINDEN AVE, ARBUTUS, MD 21227",-76.6941359,39.2514435
1094,4595,"11933 REISTERSTOWN ROAD SUITE 2, REISTERSTOWN, MD 21136",-76.8138159,39.449345
1095,4596,"8413 WOOLMARKET ROAD, BILOXI, MS 39532",-88.9778166,30.4703393
1096,4597,"709 NORTH BUSINESS ROUTE 5, CAMDENTON, MO 65020",-92.755926,38.015006
1097,4598,"NORTH HIGHWAY 63 ROUTE 1, LANCASTER, MO 63548",-92.5279662,40.5208627
1098,4599,"333 EAST 1ST STREET, PORT ANGELES, WA 98362",-123.4287542,48.1170806
1099,4600,"10115 US HIGHWAY 63, LANCASTER, MO 63548",-92.5436503,40.5237355
1100,4601,"2612 NORTH BELT HIGHWAY, SAINT JOSEPH, MO 64506",-94.809469,39.790757
1101,4602,"17 N LOCUST, DEXTER, MO 63841",-89.9564203,36.7936538
1102,4603,"12078 HIGHWAY 231 431 NORTH, MERIDIANVILLE, AL 35759",-86.570543,34.8646168
1103,4604,"1111 LINCOLN STREET, DENVER, CO 80203-2110",-104.986504,39.7342314
1104,4605,"13815 NORTH 7TH STREET, PHOENIX, AZ 85022",-112.0649068,33.6119996
1105,4606,"3419 WEST CLEARWATER AVENUE, KENNEWICK, WA 99336",-119.1679169,46.2120028
1106,4607,"105 EAST BROADWAY STREET, FORREST CITY, AR 72335",-90.785215,35.0092677
1107,4608,"1903 JACKSON AVENUE WEST, OXFORD, MS 38655",-89.5564082,34.3640872
1108,4609,"70 MARKET SQUARE, LYNN, MA 01905",-70.9648052,42.4625277
1109,4610,"264 NORTHEAST HIGHWAY 60, BILLINGS, MO 65610",-93.5531696,37.0671291
1110,4611,"688 NORTHWEST HIGHWAY, CARY, IL 60013",-88.2554232,42.2181171
1111,4612,"2541 SOUTH YORK  HIGHWAY, JAMESTOWN, TN 38556",-84.937179,36.389883
1112,4613,"13 CROSS ROAD, UXBRIDGE, MA 01569",-71.6490446,42.0785756
1113,4614,"2609 NORTH YORK HIGHWAY, PALL MALL, TN 38577",-85.0540927,36.5943857
1114,4615,"3365 HIGHWAY 65 SOUTH, HARRISON, AR 72601",-93.0441794,36.1983165
1115,4616,"19230 WOODFIELD RD, GAITHERSBURG  MD, MD 20879",-77.1531907,39.1721121
1116,4617,"5820 NORTH 43RD AVENUE, GLENDALE, AZ 85301",-112.1516285,33.5228824
1117,4618,"512 EAST D STREET, HILLSBORO, KS 67063",-97.1985761,38.3480124
1118,4619,"2890 DAVE WARD DRIVE, CONWAY, AR 72034",-92.4716616,35.0710511
1119,4620,"10801 BRIDGEPORT WAY SOUTHWEST, LAKEWOOD, WA 98499",-122.5041779,47.1592193
1120,4621,"305 EAST SMALLWOOD STREET, EDINA, MO 63537",-92.1703013,40.1712236
1121,4622,"1517 SOUTH CATON AVENUE, BALTIMORE, MD 21227",-76.6648642,39.2612594
1122,4623,"34044 MONROE ROAD 466, STOUTSVILLE, MO 65283",-91.8637593,39.549453
